flowLength,duration,accessFreq,risk_level
337,0,578,低风险
210,0,1659,低风险
711,0,336,低风险
9,0,0,低风险
16787,0,0,低风险
44,0,77,低风险
222,0,717,低风险
293,0,1257,低风险
40494,0,0,低风险
147,0,0,低风险
45,0,134,低风险
0,0,0,低风险
256,0,2052,低风险
288,0,475,低风险
0,0,0,低风险
704,27,2070,低风险
0,0,0,低风险
327,0,4058,低风险
45,0,45,低风险
219,0,841,低风险
250,0,2196,低风险
1453,31,4152,低风险
851,1,334,低风险
137,81,4101,低风险
147,2140,105,低风险
213,0,296,低风险
46,0,71,低风险
344,0,7333,低风险
294,0,478,低风险
42,0,42,低风险
0,0,0,低风险
213,0,1053,低风险
294,0,220,低风险
221,0,6480,低风险
46,0,46,低风险
186,0,256,低风险
1386,1,328,低风险
30,0,0,低风险
105,0,147,低风险
749,0,0,低风险
198,0,810,低风险
5319,0,0,低风险
205,0,1651,低风险
296,0,1511,低风险
214,0,22841,低风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
1,26983,0,高风险
0,0,0,高风险
334,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
1,37728,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
24252,0,7300,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1559,179,2855,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,3,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1480,0,0,中风险
0,0,0,高风险
1218,2,2447,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,13678,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
8,0,0,中风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1480,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
30,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
1480,0,0,中风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
1,16513,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
28,0,0,高风险
30,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1232,4,2449,高风险
0,0,0,高风险
0,1,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,3,0,高风险
0,0,0,高风险
18,0,0,中风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,4721,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
100,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
8,0,0,中风险
8,0,0,中风险
0,0,0,高风险
1032,0,0,中风险
1032,0,0,中风险
0,0,0,高风险
0,2,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1240,3,2451,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,8437,0,高风险
1032,0,0,中风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
520,0,0,中风险
8,0,0,中风险
8,0,0,中风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,4,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
215,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,13998,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
215,0,0,高风险
0,6,4,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
1,0,74,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,35240,0,高风险
8,0,0,中风险
1,42658,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,22556,0,高风险
0,0,61,高风险
1032,0,0,中风险
1032,0,0,中风险
8,0,0,中风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
8,0,0,中风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,10,0,高风险
1,0,0,高风险
8,0,0,中风险
0,0,0,高风险
8,0,0,中风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,38192,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
28,0,0,高风险
1,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,1,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
1170,1,2447,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
246,0,0,高风险
6,3,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
8,0,0,中风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,41111,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
1,22861,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
832,4,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
1,4641,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
18,0,0,中风险
1233,3,2449,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
207,0,0,高风险
1,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
1,31809,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1195,0,2449,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,37847,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,16744,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,3,0,高风险
0,1,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
54540,0,8314,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
334,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
1,13113,0,高风险
0,0,0,高风险
8,0,0,中风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,17025,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
18,0,0,中风险
8,0,0,中风险
334,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,12,8314,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1480,0,0,中风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
18,0,0,中风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
1480,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
1,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
8,0,0,中风险
334,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,36429,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
1,37688,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
2628,53,3860,高风险
520,0,0,中风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,7,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
44,0,192,高风险
0,0,0,高风险
0,3,0,高风险
0,1,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
5135678,5051,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1020,10120,2201,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
520,0,0,中风险
1,17025,0,高风险
215,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,2,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1480,0,0,中风险
8,0,0,中风险
8,0,0,中风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
207,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
54540,0,8314,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
334,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,39103,0,高风险
0,0,0,高风险
0,0,0,高风险
1,13918,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
1,37072,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,8,0,高风险
1710,1,375,高风险
0,0,0,高风险
1480,0,0,中风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
